ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Black Friday,Black Friday_lower,Black Friday_upper,Christmas,Christmas_lower,Christmas_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-07-27,143.0441060273679,149.019914600499,157.79632518988987,143.0441060273679,143.0441060273679,0.0,0.0,0.0,0.0,0.0,0.0,10.262536544506357,10.262536544506357,10.262536544506357,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509484052,0.3765934509484052,0.3765934509484052,-1.2813090083319107,-1.2813090083319107,-1.2813090083319107,0.0,0.0,0.0,153.30664257187425
2017-07-28,143.14556819471088,149.1565275599271,158.1440496901035,143.14556819471088,143.14556819471088,0.0,0.0,0.0,0.0,0.0,0.0,10.54640775558215,10.54640775558215,10.54640775558215,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.49681772078227604,0.49681772078227604,0.49681772078227604,-1.117662067089989,-1.117662067089989,-1.117662067089989,0.0,0.0,0.0,153.69197595029303
2017-07-31,143.4499546967399,149.70959405828125,158.19266612776943,143.4499546967399,143.4499546967399,0.0,0.0,0.0,0.0,0.0,0.0,10.715280790855763,10.715280790855763,10.715280790855763,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596479351,0.2680636596479351,0.2680636596479351,-0.7200349706820347,-0.7200349706820347,-0.7200349706820347,0.0,0.0,0.0,154.16523548759565
2017-08-01,143.55141686408288,150.82069035102276,159.5074050641691,143.55141686408288,143.55141686408288,0.0,0.0,0.0,0.0,0.0,0.0,11.495356447168136,11.495356447168136,11.495356447168136,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700180524,0.9311288700180524,0.9311288700180524,-0.6030245247397784,-0.6030245247397784,-0.6030245247397784,0.0,0.0,0.0,155.04677331125103
2017-08-02,143.65287903142587,150.5265522301005,159.49551775781643,143.65287903142587,143.65287903142587,0.0,0.0,0.0,0.0,0.0,0.0,11.400702560334846,11.400702560334846,11.400702560334846,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226741512,0.7192093226741512,0.7192093226741512,-0.48575886422916975,-0.48575886422916975,-0.48575886422916975,0.0,0.0,0.0,155.05358159176072
2017-08-03,143.75434119876888,150.71835828602937,159.6986595869226,143.75434119876888,143.75434119876888,0.0,0.0,0.0,0.0,0.0,0.0,11.180211691908255,11.180211691908255,11.180211691908255,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509474873,0.3765934509474873,0.3765934509474873,-0.3636338609290959,-0.3636338609290959,-0.3636338609290959,0.0,0.0,0.0,154.93455289067714
2017-08-04,143.85580336611187,150.9024432943308,159.69107058337235,143.85580336611187,143.85580336611187,0.0,0.0,0.0,0.0,0.0,0.0,11.431661986500684,11.431661986500684,11.431661986500684,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207830979,0.4968177207830979,0.4968177207830979,-0.23240783617227706,-0.23240783617227706,-0.23240783617227706,0.0,0.0,0.0,155.28746535261254
2017-08-07,144.1601898681409,151.50025126806239,160.05066280522018,144.1601898681409,144.1601898681409,0.0,0.0,0.0,0.0,0.0,0.0,11.685255520886711,11.685255520886711,11.685255520886711,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596479811,0.2680636596479811,0.2680636596479811,0.24993975934886625,0.24993975934886625,0.24993975934886625,0.0,0.0,0.0,155.8454453890276
2017-08-08,144.26165203548388,152.22351553123843,161.28312343524976,144.26165203548388,144.26165203548388,0.0,0.0,0.0,0.0,0.0,0.0,12.546432547775789,12.546432547775789,12.546432547775789,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700176071,0.9311288700176071,0.9311288700176071,0.4480515758683185,0.4480515758683185,0.4480515758683185,0.0,0.0,0.0,156.80808458325967
2017-08-09,144.35772072392533,152.70953673953986,161.29315412962794,144.35772072392533,144.35772072392533,0.0,0.0,0.0,0.0,0.0,0.0,12.553093005508076,12.553093005508076,12.553093005508076,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226748429,0.7192093226748429,0.7192093226748429,0.66663158094337,0.66663158094337,0.66663158094337,0.0,0.0,0.0,156.9108137294334
2017-08-10,144.4537894123668,152.59236217333637,161.17465805790312,144.4537894123668,144.4537894123668,0.0,0.0,0.0,0.0,0.0,0.0,12.449254826490431,12.449254826490431,12.449254826490431,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509478418,0.3765934509478418,0.3765934509478418,0.9054092736527259,0.9054092736527259,0.9054092736527259,0.0,0.0,0.0,156.90304423885723
2017-08-11,144.54985810080825,152.69183902429117,161.56687522603886,144.54985810080825,144.54985810080825,0.0,0.0,0.0,0.0,0.0,0.0,12.827264988554067,12.827264988554067,12.827264988554067,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207826651,0.4968177207826651,0.4968177207826651,1.1631951658815394,1.1631951658815394,1.1631951658815394,0.0,0.0,0.0,157.37712308936233
2017-08-14,144.8380641661326,154.07464463855834,162.79981208503992,144.8380641661326,144.8380641661326,0.0,0.0,0.0,0.0,0.0,0.0,13.460948057075699,13.460948057075699,13.460948057075699,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596461174,0.2680636596461174,0.2680636596461174,2.0256322955397184,2.0256322955397184,2.0256322955397184,0.0,0.0,0.0,158.2990122232083
2017-08-15,144.93413285457407,154.77932005282693,163.73680365851334,144.93413285457407,144.93413285457407,0.0,0.0,0.0,0.0,0.0,0.0,14.428982124110329,14.428982124110329,14.428982124110329,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700175342,0.9311288700175342,0.9311288700175342,2.3306011522029317,2.3306011522029317,2.3306011522029317,0.0,0.0,0.0,159.3631149786844
2017-08-16,145.03020154301552,155.25391739693615,164.2355669479622,145.03020154301552,145.03020154301552,0.0,0.0,0.0,0.0,0.0,0.0,14.523080772113575,14.523080772113575,14.523080772113575,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226738882,0.7192093226738882,0.7192093226738882,2.636619347549825,2.636619347549825,2.636619347549825,0.0,0.0,0.0,159.5532823151291
2017-08-17,145.12627023145697,155.04444900614538,163.86546129923104,145.12627023145697,145.12627023145697,0.0,0.0,0.0,0.0,0.0,0.0,14.482219442142005,14.482219442142005,14.482219442142005,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509477783,0.3765934509477783,0.3765934509477783,2.9383738893043647,2.9383738893043647,2.9383738893043647,0.0,0.0,0.0,159.60848967359897
2017-08-18,145.22233891989842,155.89274471913677,164.73127202282552,145.22233891989842,145.22233891989842,0.0,0.0,0.0,0.0,0.0,0.0,14.894357848689902,14.894357848689902,14.894357848689902,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.49681772078223235,0.49681772078223235,0.49681772078223235,3.230288026017807,3.230288026017807,3.230288026017807,0.0,0.0,0.0,160.11669676858833
2017-08-21,145.51054352585683,156.67604245712496,165.46915906072084,145.51054352585683,145.51054352585683,0.0,0.0,0.0,0.0,0.0,0.0,15.425831978189358,15.425831978189358,15.425831978189358,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365964774564,0.26806365964774564,0.26806365964774564,3.9905162166517494,3.9905162166517494,3.9905162166517494,0.0,0.0,0.0,160.9363755040462
2017-08-22,145.60661172784296,157.18601672736656,166.29566467512277,145.60661172784296,145.60661172784296,0.0,0.0,0.0,0.0,0.0,0.0,16.285826600473694,16.285826600473694,16.285826600473694,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.931128870018451,0.931128870018451,0.931128870018451,4.187445628565381,4.187445628565381,4.187445628565381,0.0,0.0,0.0,161.89243832831664
2017-08-23,145.70267992982912,157.65778894006388,166.5224120951125,145.70267992982912,145.70267992982912,0.0,0.0,0.0,0.0,0.0,0.0,16.23454711421002,16.23454711421002,16.23454711421002,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226746774,0.7192093226746774,0.7192093226746774,4.3480856896454805,4.3480856896454805,4.3480856896454805,0.0,0.0,0.0,161.93722704403913
2017-08-24,145.79874813181524,157.5702085455004,166.20076350562934,145.79874813181524,145.79874813181524,0.0,0.0,0.0,0.0,0.0,0.0,16.01229148680515,16.01229148680515,16.01229148680515,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094813285,0.37659345094813285,0.37659345094813285,4.468445933967156,4.468445933967156,4.468445933967156,0.0,0.0,0.0,161.81103961862038
2017-08-25,145.89481633380137,157.74611737143655,166.42331395683,145.89481633380137,145.89481633380137,0.0,0.0,0.0,0.0,0.0,0.0,16.209318667051857,16.209318667051857,16.209318667051857,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207830543,0.4968177207830543,0.4968177207830543,4.54524884437894,4.54524884437894,4.54524884437894,0.0,0.0,0.0,162.10413500085323
2017-08-28,146.1830209397598,157.7105126816492,166.24995344963136,146.1830209397598,146.1830209397598,0.0,0.0,0.0,0.0,0.0,0.0,15.929111979281323,15.929111979281323,15.929111979281323,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596493741,0.2680636596493741,0.2680636596493741,4.493796217742088,4.493796217742088,4.493796217742088,0.0,0.0,0.0,162.11213291904113
2017-08-29,146.27908914174594,158.11079042061226,166.82177823735273,146.27908914174594,146.27908914174594,0.0,0.0,0.0,0.0,0.0,0.0,16.478614115985543,16.478614115985543,16.478614115985543,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.931128870019368,0.931128870019368,0.931128870019368,4.380233144076314,4.380233144076314,4.380233144076314,0.0,0.0,0.0,162.7577032577315
2017-08-30,146.37515734373207,158.1395313821061,166.85027668949277,146.37515734373207,146.37515734373207,0.0,0.0,0.0,0.0,0.0,0.0,16.105915489378305,16.105915489378305,16.105915489378305,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226737227,0.7192093226737227,0.7192093226737227,4.219454064814721,4.219454064814721,4.219454064814721,0.0,0.0,0.0,162.48107283311037
2017-08-31,146.47122555440995,157.84549066020168,166.37331907029198,146.47122555440995,146.47122555440995,0.0,0.0,0.0,0.0,0.0,0.0,15.557176887262036,15.557176887262036,15.557176887262036,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094774654,0.37659345094774654,0.37659345094774654,4.013331334424428,4.013331334424428,4.013331334424428,0.0,0.0,0.0,162.028402441672
2017-09-01,146.56729376508784,157.5949455970264,166.18693171266773,146.56729376508784,146.56729376508784,0.0,0.0,0.0,0.0,0.0,0.0,15.428579314161768,15.428579314161768,15.428579314161768,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207826213,0.4968177207826213,0.4968177207826213,3.7645094914892843,3.7645094914892843,3.7645094914892843,0.0,0.0,0.0,161.9958730792496
2017-09-05,146.95156660779944,157.20251567539287,165.65390889391102,146.95156660779944,146.95156660779944,0.0,0.0,0.0,0.0,0.0,0.0,14.515274802038013,14.515274802038013,14.515274802038013,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700179329,0.9311288700179329,0.9311288700179329,2.4168938301302183,2.4168938301302183,2.4168938301302183,0.0,0.0,0.0,161.46684140983746
2017-09-06,147.04763481847732,156.39209452022726,165.40499201826847,147.04763481847732,147.04763481847732,0.0,0.0,0.0,0.0,0.0,0.0,13.900859173174442,13.900859173174442,13.900859173174442,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226751889,0.7192093226751889,0.7192093226751889,2.0143977486093894,2.0143977486093894,2.0143977486093894,0.0,0.0,0.0,160.94849399165176
2017-09-07,147.1437030291552,155.91943819343234,164.5100694363876,147.1437030291552,147.1437030291552,0.0,0.0,0.0,0.0,0.0,0.0,13.139313005387711,13.139313005387711,13.139313005387711,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509478921,0.3765934509478921,0.3765934509478921,1.5954674525499568,1.5954674525499568,1.5954674525499568,0.0,0.0,0.0,160.28301603454292
2017-09-08,147.2397712398331,155.6861563996848,164.34064917853803,147.2397712398331,147.2397712398331,0.0,0.0,0.0,0.0,0.0,0.0,12.829103475421302,12.829103475421302,12.829103475421302,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207816934,0.4968177207816934,0.4968177207816934,1.1650336527497462,1.1650336527497462,1.1650336527497462,0.0,0.0,0.0,160.0688747152544
2017-09-11,147.52797587186677,154.6642298008074,163.3168039956001,147.52797587186677,147.52797587186677,0.0,0.0,0.0,0.0,0.0,0.0,11.28581731250314,11.28581731250314,11.28581731250314,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365964913886,0.26806365964913886,0.26806365964913886,-0.14949844903586246,-0.14949844903586246,-0.14949844903586246,0.0,0.0,0.0,158.8137931843699
2017-09-12,147.62404408254466,154.7930712411691,163.60307644412148,147.62404408254466,147.62404408254466,0.0,0.0,0.0,0.0,0.0,0.0,11.51631612176699,11.51631612176699,11.51631612176699,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700188497,0.9311288700188497,0.9311288700188497,-0.5820648501417235,-0.5820648501417235,-0.5820648501417235,0.0,0.0,0.0,159.14036020431163
2017-09-13,147.72011229322257,154.26587175057458,162.7328851595741,147.72011229322257,147.72011229322257,0.0,0.0,0.0,0.0,0.0,0.0,10.8800688555318,10.8800688555318,10.8800688555318,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226742341,0.7192093226742341,0.7192093226742341,-1.006392569032298,-1.006392569032298,-1.006392569032298,0.0,0.0,0.0,158.60018114875436
2017-09-14,147.81364679869912,153.22294642074158,162.54582529497026,147.81364679869912,147.81364679869912,0.0,0.0,0.0,0.0,0.0,0.0,10.123759771889306,10.123759771889306,10.123759771889306,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509480375,0.3765934509480375,0.3765934509480375,-1.4200857809485947,-1.4200857809485947,-1.4200857809485947,0.0,0.0,0.0,157.93740657058842
2017-09-15,147.90718130417562,153.25926621415627,162.02762312941616,147.90718130417562,147.90718130417562,0.0,0.0,0.0,0.0,0.0,0.0,9.842707984923045,9.842707984923045,9.842707984923045,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207812607,0.4968177207812607,0.4968177207812607,-1.8213618377480796,-1.8213618377480796,-1.8213618377480796,0.0,0.0,0.0,157.74988928909866
2017-09-18,148.18778482060526,152.3017843523668,160.95924681645525,148.18778482060526,148.18778482060526,0.0,0.0,0.0,0.0,0.0,0.0,8.493504286535389,8.493504286535389,8.493504286535389,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596491846,0.2680636596491846,0.2680636596491846,-2.9418114750036595,-2.9418114750036595,-2.9418114750036595,0.0,0.0,0.0,156.68128910714066
2017-09-19,148.28131932608179,152.42839221056963,161.1921063958475,148.28131932608179,148.28131932608179,0.0,0.0,0.0,0.0,0.0,0.0,8.811141476067663,8.811141476067663,8.811141476067663,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700184046,0.9311288700184046,0.9311288700184046,-3.287239495840605,-3.287239495840605,-3.287239495840605,0.0,0.0,0.0,157.09246080214945
2017-09-20,148.37485383155834,152.3374794517855,161.09545090854505,148.37485383155834,148.37485383155834,0.0,0.0,0.0,0.0,0.0,0.0,8.266840590043165,8.266840590043165,8.266840590043165,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226750234,0.7192093226750234,0.7192093226750234,-3.619620834521722,-3.619620834521722,-3.619620834521722,0.0,0.0,0.0,156.6416944216015
2017-09-21,148.46838833703487,151.24020613259069,160.81235617248205,148.46838833703487,148.46838833703487,0.0,0.0,0.0,0.0,0.0,0.0,7.603822094434444,7.603822094434444,7.603822094434444,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094786045,0.37659345094786045,0.37659345094786045,-3.940023458403278,-3.940023458403278,-3.940023458403278,0.0,0.0,0.0,156.0722104314693
2017-09-22,148.56192284251142,151.54441264734808,160.6227943319044,148.56192284251142,148.56192284251142,0.0,0.0,0.0,0.0,0.0,0.0,7.414383146945411,7.414383146945411,7.414383146945411,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207820824,0.4968177207820824,0.4968177207820824,-4.249686675726536,-4.249686675726536,-4.249686675726536,0.0,0.0,0.0,155.97630598945682
2017-09-25,148.842526358941,150.8762366151412,159.57728746415785,148.842526358941,148.842526358941,0.0,0.0,0.0,0.0,0.0,0.0,6.308557405333954,6.308557405333954,6.308557405333954,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.268063659650813,0.268063659650813,0.268063659650813,-5.126758356206722,-5.126758356206722,-5.126758356206722,0.0,0.0,0.0,155.15108376427494
2017-09-26,148.93606053220728,151.3981429744565,159.86140909985446,148.93606053220728,148.93606053220728,0.0,0.0,0.0,0.0,0.0,0.0,6.693169099896564,6.693169099896564,6.693169099896564,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700179594,0.9311288700179594,0.9311288700179594,-5.405211872011259,-5.405211872011259,-5.405211872011259,0.0,0.0,0.0,155.62922963210383
2017-09-27,149.02959470547356,150.71597317626234,159.62365261530425,149.02959470547356,149.02959470547356,0.0,0.0,0.0,0.0,0.0,0.0,6.208811482874087,6.208811482874087,6.208811482874087,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226748433,0.7192093226748433,0.7192093226748433,-5.677649941690618,-5.677649941690618,-5.677649941690618,0.0,0.0,0.0,155.23840618834765
2017-09-28,149.1231288787398,150.50832539219758,159.21305058806897,149.1231288787398,149.1231288787398,0.0,0.0,0.0,0.0,0.0,0.0,5.599867112582745,5.599867112582745,5.599867112582745,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509477969,0.3765934509477969,0.3765934509477969,-5.943978440254914,-5.943978440254914,-5.943978440254914,0.0,0.0,0.0,154.72299599132256
2017-09-29,149.21666305200608,150.19996792339674,159.1827259993976,149.21666305200608,149.21666305200608,0.0,0.0,0.0,0.0,0.0,0.0,5.4605062496171035,5.4605062496171035,5.4605062496171035,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.49681772078164965,0.49681772078164965,0.49681772078164965,-6.20356357305441,-6.20356357305441,-6.20356357305441,0.0,0.0,0.0,154.6771693016232
2017-10-02,149.4972655718049,149.60328125621828,158.30965772501887,149.4972655718049,149.4972655718049,0.0,0.0,0.0,0.0,0.0,0.0,4.508721613900151,4.508721613900151,4.508721613900151,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365964736684,0.26806365964736684,0.26806365964736684,-6.926594147637078,-6.926594147637078,-6.926594147637078,0.0,0.0,0.0,154.00598718570504
2017-10-03,149.59079974507117,150.23978753823894,158.82589704917362,149.59079974507117,149.59079974507117,0.0,0.0,0.0,0.0,0.0,0.0,4.957476489779412,4.957476489779412,4.957476489779412,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700182582,0.9311288700182582,0.9311288700182582,-7.140904482128707,-7.140904482128707,-7.140904482128707,0.0,0.0,0.0,154.5482762348506
2017-10-04,149.68433391833742,149.81754114746226,158.44803958127997,149.68433391833742,149.68433391833742,0.0,0.0,0.0,0.0,0.0,0.0,4.550094848721034,4.550094848721034,4.550094848721034,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226738885,0.7192093226738885,0.7192093226738885,-7.336366575842718,-7.336366575842718,-7.336366575842718,0.0,0.0,0.0,154.23442876705846
2017-10-05,149.7778680916037,149.40702334475063,158.1278278528603,149.7778680916037,149.7778680916037,0.0,0.0,0.0,0.0,0.0,0.0,4.034908796855161,4.034908796855161,4.034908796855161,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509481514,0.3765934509481514,0.3765934509481514,-7.5089367559828535,-7.5089367559828535,-7.5089367559828535,0.0,0.0,0.0,153.81277688845884
2017-10-06,149.86937756785576,149.3372470032534,158.28203165674847,149.86937756785576,149.86937756785576,0.0,0.0,0.0,0.0,0.0,0.0,4.009874874443497,4.009874874443497,4.009874874443497,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207807217,0.4968177207807217,0.4968177207807217,-7.654194948227088,-7.654194948227088,-7.654194948227088,0.0,0.0,0.0,153.87925244229928
2017-10-09,150.14390599661198,149.4881772621871,158.07326292605308,150.14390599661198,150.14390599661198,0.0,0.0,0.0,0.0,0.0,0.0,3.5565971628609416,3.5565971628609416,3.5565971628609416,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365965057766,0.26806365965057766,0.26806365965057766,-7.8787185986795,-7.8787185986795,-7.8787185986795,0.0,0.0,0.0,153.70050315947293
2017-10-10,150.23541547286405,150.0473897328063,159.23585296967266,150.23541547286405,150.23541547286405,0.0,0.0,0.0,0.0,0.0,0.0,4.231137511392957,4.231137511392957,4.231137511392957,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700191751,0.9311288700191751,0.9311288700191751,-7.8672434605160815,-7.8672434605160815,-7.8672434605160815,0.0,0.0,0.0,154.466552984257
2017-10-11,150.32692494911612,149.9658677597242,158.9442879847699,150.32692494911612,150.32692494911612,0.0,0.0,0.0,0.0,0.0,0.0,4.081336490715743,4.081336490715743,4.081336490715743,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226746776,0.7192093226746776,0.7192093226746776,-7.805124933848797,-7.805124933848797,-7.805124933848797,0.0,0.0,0.0,154.40826143983188
2017-10-12,150.4184344253682,149.9543772113696,158.95488152980604,150.4184344253682,150.4184344253682,0.0,0.0,0.0,0.0,0.0,0.0,3.855375711378142,3.855375711378142,3.855375711378142,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509482969,0.3765934509482969,0.3765934509482969,-7.688469841460019,-7.688469841460019,-7.688469841460019,0.0,0.0,0.0,154.27381013674633
2017-10-13,150.50994390162026,149.98434626481165,159.2554968268065,150.50994390162026,150.50994390162026,0.0,0.0,0.0,0.0,0.0,0.0,4.150078817745815,4.150078817745815,4.150078817745815,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207820387,0.4968177207820387,0.4968177207820387,-7.513991004926088,-7.513991004926088,-7.513991004926088,0.0,0.0,0.0,154.66002271936608
2017-10-16,150.78447233037647,151.22557473353774,160.1391987210031,150.78447233037647,150.78447233037647,0.0,0.0,0.0,0.0,0.0,0.0,4.812733976268381,4.812733976268381,4.812733976268381,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365965062356,0.26806365965062356,0.26806365965062356,-6.622581785272104,-6.622581785272104,-6.622581785272104,0.0,0.0,0.0,155.59720630664486
2017-10-17,150.87598180662852,152.14653756244144,161.21517824121517,150.87598180662852,150.87598180662852,0.0,0.0,0.0,0.0,0.0,0.0,5.897897964269071,5.897897964269071,5.897897964269071,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.9311288700173681,0.9311288700173681,0.9311288700173681,-6.2004830076381605,-6.2004830076381605,-6.2004830076381605,0.0,0.0,0.0,156.7738797708976
2017-10-18,150.9647949412802,152.74892814275356,161.60174538823696,150.9647949412802,150.9647949412802,0.0,0.0,0.0,0.0,0.0,0.0,6.1690807622488935,6.1690807622488935,6.1690807622488935,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226744974,0.7192093226744974,0.7192093226744974,-5.717380662315468,-5.717380662315468,-5.717380662315468,0.0,0.0,0.0,157.13387570352907
2017-10-19,151.05360807593183,152.784317884985,161.7374587935943,151.05360807593183,151.05360807593183,0.0,0.0,0.0,0.0,0.0,0.0,6.36801140189709,6.36801140189709,6.36801140189709,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.3765934509481199,0.3765934509481199,0.3765934509481199,-5.175834150940892,-5.175834150940892,-5.175834150940892,0.0,0.0,0.0,157.42161947782893
2017-10-20,151.1424212105835,153.7778895429909,162.58491095511252,151.1424212105835,151.1424212105835,0.0,0.0,0.0,0.0,0.0,0.0,7.084541183487452,7.084541183487452,7.084541183487452,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.4968177207833556,0.4968177207833556,0.4968177207833556,-4.579528639185768,-4.579528639185768,-4.579528639185768,0.0,0.0,0.0,158.22696239407097
2017-10-23,151.40886061453847,155.96766484106683,164.9016697499852,151.40886061453847,151.40886061453847,0.0,0.0,0.0,0.0,0.0,0.0,8.920395228966582,8.920395228966582,8.920395228966582,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.26806365965225193,0.26806365965225193,0.26806365965225193,-2.5149205325755335,-2.5149205325755335,-2.5149205325755335,0.0,0.0,0.0,160.32925584350505
2017-10-24,151.49767374919014,157.5697076285511,166.22211577369137,151.49767374919014,151.49767374919014,0.0,0.0,0.0,0.0,0.0,0.0,10.341163667956685,10.341163667956685,10.341163667956685,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.931128870018657,0.931128870018657,0.931128870018657,-1.7572173039518357,-1.7572173039518357,-1.7572173039518357,0.0,0.0,0.0,161.83883741714683
2017-10-25,151.5864868838418,158.14769708167103,166.95377326771253,151.5864868838418,151.5864868838418,0.0,0.0,0.0,0.0,0.0,0.0,10.908516132118988,10.908516132118988,10.908516132118988,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.7192093226744146,0.7192093226744146,0.7192093226744146,-0.9779452924452898,-0.9779452924452898,-0.9779452924452898,0.0,0.0,0.0,162.49500301596078
2017-10-26,151.67530001849346,158.82408371766823,167.3331872646525,151.67530001849346,151.67530001849346,0.0,0.0,0.0,0.0,0.0,0.0,11.357949895039477,11.357949895039477,11.357949895039477,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.37659345094805613,0.37659345094805613,0.37659345094805613,-0.18589565779844355,-0.18589565779844355,-0.18589565779844355,0.0,0.0,0.0,163.03324991353293
2017-10-27,151.7641131531451,159.2852137961573,168.65131427211207,151.7641131531451,151.7641131531451,0.0,0.0,0.0,0.0,0.0,0.0,12.273861671897011,12.273861671897011,12.273861671897011,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.49681772078292274,0.49681772078292274,0.49681772078292274,0.6097918492242247,0.6097918492242247,0.6097918492242247,0.0,0.0,0.0,164.0379748250421
2017-10-30,152.0305525571001,161.92156913004115,170.68465532019007,152.0305525571001,152.0305525571001,0.0,0.0,0.0,0.0,0.0,0.0,14.361367413833232,14.361367413833232,14.361367413833232,11.167252101889863,11.167252101889863,11.167252101889863,0.0,0.0,0.0,0.2680636596468962,0.2680636596468962,0.2680636596468962,2.926051652296475,2.926051652296475,2.926051652296475,0.0,0.0,0.0,166.39191997093332
